Force,Position,date
626.928,595.258,Thu Jul 17 2014 10:24:00 GMT-0400 (EDT)
703.293,565.677,Thu Jul 17 2014 11:24:00 GMT-0400 (EDT)
714.9520000000001,591.9349999999998,Thu Jul 17 2014 12:24:00 GMT-0400 (EDT)
723.088,561.624,Thu Jul 17 2014 13:24:00 GMT-0400 (EDT)
593.885,569.902,Thu Jul 17 2014 14:24:00 GMT-0400 (EDT)
709.0759999999999,562.7900000000001,Thu Jul 17 2014 15:24:00 GMT-0400 (EDT)
728.7900000000001,619.9110000000001,Thu Jul 17 2014 16:24:00 GMT-0400 (EDT)
757.269,618.115,Thu Jul 17 2014 17:24:00 GMT-0400 (EDT)
612.162,611.2050000000002,Thu Jul 17 2014 18:24:00 GMT-0400 (EDT)
761.62,558.728,Thu Jul 17 2014 19:24:00 GMT-0400 (EDT)
655.543,636.773,Thu Jul 17 2014 20:24:00 GMT-0400 (EDT)
655.3430000000001,578.4530000000001,Thu Jul 17 2014 21:24:00 GMT-0400 (EDT)
610.434,580.866,Thu Jul 17 2014 22:24:00 GMT-0400 (EDT)
674.431,563.6080000000001,Thu Jul 17 2014 23:24:00 GMT-0400 (EDT)
755.316,625.132,Fri Jul 18 2014 00:24:00 GMT-0400 (EDT)
589.1180000000002,624.759,Fri Jul 18 2014 01:24:00 GMT-0400 (EDT)
597.299,606.8720000000001,Fri Jul 18 2014 02:24:00 GMT-0400 (EDT)
652.1759999999999,624.1009999999999,Fri Jul 18 2014 03:24:00 GMT-0400 (EDT)
648,635.949,Fri Jul 18 2014 04:24:00 GMT-0400 (EDT)
610.042,655.584,Fri Jul 18 2014 05:24:00 GMT-0400 (EDT)
641.7529999999999,539.1120000000001,Fri Jul 18 2014 06:24:00 GMT-0400 (EDT)
756.3109999999999,609.135,Fri Jul 18 2014 07:24:00 GMT-0400 (EDT)
774.1099999999999,574.241,Fri Jul 18 2014 08:24:00 GMT-0400 (EDT)
684.076,592.9390000000001,Fri Jul 18 2014 09:24:00 GMT-0400 (EDT)
776.2450000000001,622.201,Fri Jul 18 2014 10:24:00 GMT-0400 (EDT)
677.01,646.951,Fri Jul 18 2014 11:24:00 GMT-0400 (EDT)
686.6810000000002,635.454,Fri Jul 18 2014 12:24:00 GMT-0400 (EDT)
634.0409999999999,615.9449999999999,Fri Jul 18 2014 13:24:00 GMT-0400 (EDT)
769.6850000000001,635.1220000000001,Fri Jul 18 2014 14:24:00 GMT-0400 (EDT)
718.356,641.287,Fri Jul 18 2014 15:24:00 GMT-0400 (EDT)
771.129,658.159,Fri Jul 18 2014 16:24:00 GMT-0400 (EDT)
750.9469999999999,655.931,Fri Jul 18 2014 17:24:00 GMT-0400 (EDT)
706.529,661.9670000000001,Fri Jul 18 2014 18:24:00 GMT-0400 (EDT)
685.7369999999999,652.576,Fri Jul 18 2014 19:24:00 GMT-0400 (EDT)
694.308,613.36,Fri Jul 18 2014 20:24:00 GMT-0400 (EDT)
783.703,661.1879999999999,Fri Jul 18 2014 21:24:00 GMT-0400 (EDT)
541.861,646.987,Fri Jul 18 2014 22:24:00 GMT-0400 (EDT)
733.411,603.123,Fri Jul 18 2014 23:24:00 GMT-0400 (EDT)
604.146,674.6790000000001,Sat Jul 19 2014 00:24:00 GMT-0400 (EDT)
762.743,638.1569999999999,Sat Jul 19 2014 01:24:00 GMT-0400 (EDT)
694.261,660.0790000000001,Sat Jul 19 2014 02:24:00 GMT-0400 (EDT)
