Force,Position,date
67.32300000000001,54.965999999999994,Wed Jul 16 2014 08:24:00 GMT-0400 (EDT)
476.46500000000003,337.412,Wed Jul 16 2014 09:24:00 GMT-0400 (EDT)
202.93900000000002,148.092,Wed Jul 16 2014 10:24:00 GMT-0400 (EDT)
619.503,387.74799999999993,Wed Jul 16 2014 11:24:00 GMT-0400 (EDT)
755.009,499.218,Wed Jul 16 2014 12:24:00 GMT-0400 (EDT)
261.704,203.54399999999998,Wed Jul 16 2014 13:24:00 GMT-0400 (EDT)
0,0,Wed Jul 16 2014 14:24:00 GMT-0400 (EDT)
377.463,269.321,Wed Jul 16 2014 15:24:00 GMT-0400 (EDT)
289.429,206.033,Wed Jul 16 2014 16:24:00 GMT-0400 (EDT)
0,0,Wed Jul 16 2014 17:24:00 GMT-0400 (EDT)
62.861000000000004,49.663,Wed Jul 16 2014 18:24:00 GMT-0400 (EDT)
0,0,Wed Jul 16 2014 19:24:00 GMT-0400 (EDT)
381.21500000000003,267.31100000000004,Wed Jul 16 2014 20:24:00 GMT-0400 (EDT)
507.88,384.37,Wed Jul 16 2014 21:24:00 GMT-0400 (EDT)
439.267,328.267,Wed Jul 16 2014 22:24:00 GMT-0400 (EDT)
84.012,49.983,Wed Jul 16 2014 23:24:00 GMT-0400 (EDT)
218.262,169.879,Thu Jul 17 2014 00:24:00 GMT-0400 (EDT)
63.766,60.92100000000001,Thu Jul 17 2014 01:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 02:24:00 GMT-0400 (EDT)
64.45599999999999,56.81,Thu Jul 17 2014 03:24:00 GMT-0400 (EDT)
454.913,343.47700000000003,Thu Jul 17 2014 04:24:00 GMT-0400 (EDT)
135.171,121.06500000000001,Thu Jul 17 2014 05:24:00 GMT-0400 (EDT)
215.791,168.15699999999998,Thu Jul 17 2014 06:24:00 GMT-0400 (EDT)
297.836,238.036,Thu Jul 17 2014 07:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 08:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 09:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 10:24:00 GMT-0400 (EDT)
63.158,60.29,Thu Jul 17 2014 11:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 12:24:00 GMT-0400 (EDT)
455.9799999999999,369.959,Thu Jul 17 2014 13:24:00 GMT-0400 (EDT)
63.836,61.972,Thu Jul 17 2014 14:24:00 GMT-0400 (EDT)
308.142,247.89899999999997,Thu Jul 17 2014 15:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 16:24:00 GMT-0400 (EDT)
61.504999999999995,63.83,Thu Jul 17 2014 17:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 18:24:00 GMT-0400 (EDT)
145.327,119.41100000000002,Thu Jul 17 2014 19:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 20:24:00 GMT-0400 (EDT)
134.798,133.743,Thu Jul 17 2014 21:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 22:24:00 GMT-0400 (EDT)
0,0,Thu Jul 17 2014 23:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 00:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 01:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 02:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 03:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 04:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 05:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 06:24:00 GMT-0400 (EDT)
210.526,201.772,Fri Jul 18 2014 07:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 08:24:00 GMT-0400 (EDT)
142.044,129.227,Fri Jul 18 2014 09:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 10:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 11:24:00 GMT-0400 (EDT)
351.788,337.07700000000006,Fri Jul 18 2014 12:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 13:24:00 GMT-0400 (EDT)
133.695,136.209,Fri Jul 18 2014 14:24:00 GMT-0400 (EDT)
289.11699999999996,280.196,Fri Jul 18 2014 15:24:00 GMT-0400 (EDT)
289.148,270.986,Fri Jul 18 2014 16:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 17:24:00 GMT-0400 (EDT)
292.328,268.531,Fri Jul 18 2014 18:24:00 GMT-0400 (EDT)
279.825,279.309,Fri Jul 18 2014 19:24:00 GMT-0400 (EDT)
334.254,339.157,Fri Jul 18 2014 20:24:00 GMT-0400 (EDT)
128.004,146.548,Fri Jul 18 2014 21:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 22:24:00 GMT-0400 (EDT)
0,0,Fri Jul 18 2014 23:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 00:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 01:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 02:24:00 GMT-0400 (EDT)
263.54,285.867,Sat Jul 19 2014 03:24:00 GMT-0400 (EDT)
203.18,217.695,Sat Jul 19 2014 04:24:00 GMT-0400 (EDT)
275.625,285.41600000000005,Sat Jul 19 2014 05:24:00 GMT-0400 (EDT)
668.952,708.487,Sat Jul 19 2014 06:24:00 GMT-0400 (EDT)
119.37,139.795,Sat Jul 19 2014 07:24:00 GMT-0400 (EDT)
305.242,355.329,Sat Jul 19 2014 08:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 09:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 10:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 11:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 12:24:00 GMT-0400 (EDT)
472.14300000000003,575.246,Sat Jul 19 2014 13:24:00 GMT-0400 (EDT)
338.6549999999999,420.32,Sat Jul 19 2014 14:24:00 GMT-0400 (EDT)
159.30400000000003,213.721,Sat Jul 19 2014 15:24:00 GMT-0400 (EDT)
115.774,150.483,Sat Jul 19 2014 16:24:00 GMT-0400 (EDT)
53.995000000000005,71.65,Sat Jul 19 2014 17:24:00 GMT-0400 (EDT)
46.723,79.547,Sat Jul 19 2014 18:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 19:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 20:24:00 GMT-0400 (EDT)
41.386,75.72200000000001,Sat Jul 19 2014 21:24:00 GMT-0400 (EDT)
92.029,141.411,Sat Jul 19 2014 22:24:00 GMT-0400 (EDT)
0,0,Sat Jul 19 2014 23:24:00 GMT-0400 (EDT)
426.56399999999996,576.541,Sun Jul 20 2014 00:24:00 GMT-0400 (EDT)
0,0,Sun Jul 20 2014 01:24:00 GMT-0400 (EDT)
0,0,Sun Jul 20 2014 02:24:00 GMT-0400 (EDT)
83.937,147.80100000000002,Sun Jul 20 2014 03:24:00 GMT-0400 (EDT)
100.37,140.939,Sun Jul 20 2014 04:24:00 GMT-0400 (EDT)
0,0,Sun Jul 20 2014 05:24:00 GMT-0400 (EDT)
301.781,432.054,Sun Jul 20 2014 06:24:00 GMT-0400 (EDT)
201.99499999999998,283.216,Sun Jul 20 2014 07:24:00 GMT-0400 (EDT)
381.952,573.541,Sun Jul 20 2014 08:24:00 GMT-0400 (EDT)
199.38899999999998,289.053,Sun Jul 20 2014 09:24:00 GMT-0400 (EDT)
124.48400000000001,215.871,Sun Jul 20 2014 10:24:00 GMT-0400 (EDT)
182.381,278.649,Sun Jul 20 2014 11:24:00 GMT-0400 (EDT)
125.227,216.663,Sun Jul 20 2014 12:24:00 GMT-0400 (EDT)
0,0,Sun Jul 20 2014 13:24:00 GMT-0400 (EDT)
0,0,Sun Jul 20 2014 14:24:00 GMT-0400 (EDT)
0,0,Sun Jul 20 2014 15:24:00 GMT-0400 (EDT)
30.086000000000002,72.881,Sun Jul 20 2014 16:24:00 GMT-0400 (EDT)
83.03399999999999,140.083,Sun Jul 20 2014 17:24:00 GMT-0400 (EDT)
367.589,640.7139999999999,Sun Jul 20 2014 18:24:00 GMT-0400 (EDT)
0,0,Sun Jul 20 2014 19:24:00 GMT-0400 (EDT)
339.274,557.966,Sun Jul 20 2014 20:24:00 GMT-0400 (EDT)
186.70299999999997,279.97,Sun Jul 20 2014 21:24:00 GMT-0400 (EDT)
267.34499999999997,425.06299999999993,Sun Jul 20 2014 22:24:00 GMT-0400 (EDT)
0,0,Sun Jul 20 2014 23:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 00:24:00 GMT-0400 (EDT)
162.84700000000004,293.649,Mon Jul 21 2014 01:24:00 GMT-0400 (EDT)
29.791000000000004,71.346,Mon Jul 21 2014 02:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 03:24:00 GMT-0400 (EDT)
72.828,132.163,Mon Jul 21 2014 04:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 05:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 06:24:00 GMT-0400 (EDT)
401.171,560.008,Mon Jul 21 2014 07:24:00 GMT-0400 (EDT)
75.217,141.5,Mon Jul 21 2014 08:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 09:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 10:24:00 GMT-0400 (EDT)
214.21000000000004,277.021,Mon Jul 21 2014 11:24:00 GMT-0400 (EDT)
73.826,145.296,Mon Jul 21 2014 12:24:00 GMT-0400 (EDT)
334.30400000000003,483.383,Mon Jul 21 2014 13:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 14:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 15:24:00 GMT-0400 (EDT)
384.20500000000004,545.185,Mon Jul 21 2014 16:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 17:24:00 GMT-0400 (EDT)
355.631,477.963,Mon Jul 21 2014 18:24:00 GMT-0400 (EDT)
38.164,71.651,Mon Jul 21 2014 19:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 20:24:00 GMT-0400 (EDT)
92.253,139.599,Mon Jul 21 2014 21:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 22:24:00 GMT-0400 (EDT)
250.533,333.418,Mon Jul 21 2014 23:24:00 GMT-0400 (EDT)
529.2439999999999,661.755,Tue Jul 22 2014 00:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 01:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 02:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 03:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 04:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 05:24:00 GMT-0400 (EDT)
175.804,253.69400000000002,Tue Jul 22 2014 06:24:00 GMT-0400 (EDT)
234.404,318.177,Tue Jul 22 2014 07:24:00 GMT-0400 (EDT)
40.732,65.755,Tue Jul 22 2014 08:24:00 GMT-0400 (EDT)
446.816,513.956,Tue Jul 22 2014 09:24:00 GMT-0400 (EDT)
83.572,134.57600000000002,Tue Jul 22 2014 10:24:00 GMT-0400 (EDT)
38.184,64.01,Tue Jul 22 2014 11:24:00 GMT-0400 (EDT)
133.149,195.282,Tue Jul 22 2014 12:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 13:24:00 GMT-0400 (EDT)
228.529,248.08,Tue Jul 22 2014 14:24:00 GMT-0400 (EDT)
98.67999999999999,129.66,Tue Jul 22 2014 15:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 16:24:00 GMT-0400 (EDT)
216.925,247.39299999999997,Tue Jul 22 2014 17:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:24:00 GMT-0400 (EDT)
101.082,130.752,Tue Jul 22 2014 19:24:00 GMT-0400 (EDT)
146.616,188.153,Tue Jul 22 2014 20:24:00 GMT-0400 (EDT)
39.236000000000004,61.607000000000006,Tue Jul 22 2014 21:24:00 GMT-0400 (EDT)
323.063,365.043,Tue Jul 22 2014 22:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:24:00 GMT-0400 (EDT)
154.503,183.779,Wed Jul 23 2014 00:24:00 GMT-0400 (EDT)
153.022,176.839,Wed Jul 23 2014 01:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:24:00 GMT-0400 (EDT)
211.692,234.89799999999997,Wed Jul 23 2014 03:24:00 GMT-0400 (EDT)
99.78099999999999,116.474,Wed Jul 23 2014 04:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:24:00 GMT-0400 (EDT)
131.745,182.12000000000003,Wed Jul 23 2014 06:24:00 GMT-0400 (EDT)
203.51999999999998,224.05299999999997,Wed Jul 23 2014 07:24:00 GMT-0400 (EDT)
100.23299999999999,122.367,Wed Jul 23 2014 08:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:24:00 GMT-0400 (EDT)
110.731,114.803,Wed Jul 23 2014 10:24:00 GMT-0400 (EDT)
152.261,172.036,Wed Jul 23 2014 11:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:24:00 GMT-0400 (EDT)
94.106,111.482,Wed Jul 23 2014 13:24:00 GMT-0400 (EDT)
191.158,229.91400000000004,Wed Jul 23 2014 14:24:00 GMT-0400 (EDT)
484.86500000000007,493.95,Wed Jul 23 2014 15:24:00 GMT-0400 (EDT)
272.959,276.823,Wed Jul 23 2014 16:24:00 GMT-0400 (EDT)
536.575,545.948,Wed Jul 23 2014 17:24:00 GMT-0400 (EDT)
439.86299999999994,440.64700000000005,Wed Jul 23 2014 18:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:24:00 GMT-0400 (EDT)
52.309000000000005,58.499,Wed Jul 23 2014 20:24:00 GMT-0400 (EDT)
164.829,166.13299999999998,Wed Jul 23 2014 21:24:00 GMT-0400 (EDT)
315.796,342.82900000000006,Wed Jul 23 2014 22:24:00 GMT-0400 (EDT)
215.51500000000001,228.629,Wed Jul 23 2014 23:24:00 GMT-0400 (EDT)
42.257999999999996,57.824,Thu Jul 24 2014 00:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 02:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 03:24:00 GMT-0400 (EDT)
111.221,121.676,Thu Jul 24 2014 04:24:00 GMT-0400 (EDT)
83.733,125.39200000000001,Thu Jul 24 2014 05:24:00 GMT-0400 (EDT)
95.393,119.18800000000002,Thu Jul 24 2014 06:24:00 GMT-0400 (EDT)
188.807,248.65699999999998,Thu Jul 24 2014 07:24:00 GMT-0400 (EDT)
265.304,301.554,Thu Jul 24 2014 08:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 09:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 10:24:00 GMT-0400 (EDT)
159.03000000000003,186.81799999999998,Thu Jul 24 2014 11:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 12:24:00 GMT-0400 (EDT)
260.956,318.678,Thu Jul 24 2014 13:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 14:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 15:24:00 GMT-0400 (EDT)
265.15299999999996,329.03499999999997,Thu Jul 24 2014 16:24:00 GMT-0400 (EDT)
100.26200000000001,139.76100000000002,Thu Jul 24 2014 17:24:00 GMT-0400 (EDT)
93.93700000000001,128.73600000000002,Thu Jul 24 2014 18:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 19:24:00 GMT-0400 (EDT)
344.435,464.62600000000003,Thu Jul 24 2014 20:24:00 GMT-0400 (EDT)
88.16,135.757,Thu Jul 24 2014 21:24:00 GMT-0400 (EDT)
34.286,68.09,Thu Jul 24 2014 22:24:00 GMT-0400 (EDT)
101.21199999999999,137.429,Thu Jul 24 2014 23:24:00 GMT-0400 (EDT)
166.77100000000002,275.96,Fri Jul 25 2014 00:24:00 GMT-0400 (EDT)
315.24399999999997,485.59700000000004,Fri Jul 25 2014 01:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 02:24:00 GMT-0400 (EDT)
190.722,280.407,Fri Jul 25 2014 03:24:00 GMT-0400 (EDT)
80.00899999999999,141.988,Fri Jul 25 2014 04:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 05:24:00 GMT-0400 (EDT)
76.75699999999999,134.66500000000002,Fri Jul 25 2014 06:24:00 GMT-0400 (EDT)
47.160000000000004,70.941,Fri Jul 25 2014 07:24:00 GMT-0400 (EDT)
445.567,728.7860000000001,Fri Jul 25 2014 08:24:00 GMT-0400 (EDT)
108.176,227.142,Fri Jul 25 2014 09:24:00 GMT-0400 (EDT)
78.80699999999999,143.074,Fri Jul 25 2014 10:24:00 GMT-0400 (EDT)
195.948,296.401,Fri Jul 25 2014 11:24:00 GMT-0400 (EDT)
74.418,141.203,Fri Jul 25 2014 12:24:00 GMT-0400 (EDT)
127.11300000000001,224.55700000000002,Fri Jul 25 2014 13:24:00 GMT-0400 (EDT)
116.742,228.227,Fri Jul 25 2014 14:24:00 GMT-0400 (EDT)
355.872,665.9499999999999,Fri Jul 25 2014 15:24:00 GMT-0400 (EDT)
192.45700000000002,378.89599999999996,Fri Jul 25 2014 16:24:00 GMT-0400 (EDT)
71.364,158.673,Fri Jul 25 2014 17:24:00 GMT-0400 (EDT)
158.28199999999998,307.896,Fri Jul 25 2014 18:24:00 GMT-0400 (EDT)
89.46600000000001,237.671,Fri Jul 25 2014 19:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 20:24:00 GMT-0400 (EDT)
334.39199999999994,612.522,Fri Jul 25 2014 21:24:00 GMT-0400 (EDT)
410.2119999999999,791.2259999999999,Fri Jul 25 2014 22:24:00 GMT-0400 (EDT)
419.2619999999999,777.362,Fri Jul 25 2014 23:24:00 GMT-0400 (EDT)
57.28399999999999,151.85700000000003,Sat Jul 26 2014 00:24:00 GMT-0400 (EDT)
292.376,629.514,Sat Jul 26 2014 01:24:00 GMT-0400 (EDT)
69.826,150.49200000000002,Sat Jul 26 2014 02:24:00 GMT-0400 (EDT)
173.285,316.50300000000004,Sat Jul 26 2014 03:24:00 GMT-0400 (EDT)
22.606,79.27799999999999,Sat Jul 26 2014 04:24:00 GMT-0400 (EDT)
21.608,72.861,Sat Jul 26 2014 05:24:00 GMT-0400 (EDT)
24.375999999999998,70.78200000000001,Sat Jul 26 2014 06:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 07:24:00 GMT-0400 (EDT)
165.004,402.07099999999997,Sat Jul 26 2014 08:24:00 GMT-0400 (EDT)
171.88600000000002,409.078,Sat Jul 26 2014 09:24:00 GMT-0400 (EDT)
112.298,239.94899999999998,Sat Jul 26 2014 10:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 11:24:00 GMT-0400 (EDT)
374.856,803.712,Sat Jul 26 2014 12:24:00 GMT-0400 (EDT)
62.248000000000005,165.067,Sat Jul 26 2014 13:24:00 GMT-0400 (EDT)
92.81,243.95,Sat Jul 26 2014 14:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 15:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 16:24:00 GMT-0400 (EDT)
249.706,657.567,Sat Jul 26 2014 17:24:00 GMT-0400 (EDT)
38.777,172.539,Sat Jul 26 2014 18:24:00 GMT-0400 (EDT)
259.605,662.367,Sat Jul 26 2014 19:24:00 GMT-0400 (EDT)
84.511,248.711,Sat Jul 26 2014 20:24:00 GMT-0400 (EDT)
52.74400000000001,171.419,Sat Jul 26 2014 21:24:00 GMT-0400 (EDT)
131.5,415.75300000000004,Sat Jul 26 2014 22:24:00 GMT-0400 (EDT)
287.861,843.365,Sat Jul 26 2014 23:24:00 GMT-0400 (EDT)
41.176,177.911,Sun Jul 27 2014 00:24:00 GMT-0400 (EDT)
0,0,Sun Jul 27 2014 01:24:00 GMT-0400 (EDT)
120.85799999999999,339.185,Sun Jul 27 2014 02:24:00 GMT-0400 (EDT)
282.752,842.9540000000001,Sun Jul 27 2014 03:24:00 GMT-0400 (EDT)
11.67,79.42,Sun Jul 27 2014 04:24:00 GMT-0400 (EDT)
12.702,85.322,Sun Jul 27 2014 05:24:00 GMT-0400 (EDT)
0,0,Sun Jul 27 2014 06:24:00 GMT-0400 (EDT)
168.655,524.171,Sun Jul 27 2014 07:24:00 GMT-0400 (EDT)
225.32599999999996,765.08,Sun Jul 27 2014 08:24:00 GMT-0400 (EDT)
103.574,436.61400000000003,Sun Jul 27 2014 09:24:00 GMT-0400 (EDT)
9.201,85.904,Sun Jul 27 2014 10:24:00 GMT-0400 (EDT)
0,0,Sun Jul 27 2014 11:24:00 GMT-0400 (EDT)
10.785,95.22200000000001,Sun Jul 27 2014 12:24:00 GMT-0400 (EDT)
63.727,353.29499999999996,Sun Jul 27 2014 13:24:00 GMT-0400 (EDT)
137.126,523.311,Sun Jul 27 2014 14:24:00 GMT-0400 (EDT)
122.75,524.8399999999999,Sun Jul 27 2014 15:24:00 GMT-0400 (EDT)
5.449,87.036,Sun Jul 27 2014 16:24:00 GMT-0400 (EDT)
0,0,Sun Jul 27 2014 17:24:00 GMT-0400 (EDT)
76.891,348.86,Sun Jul 27 2014 18:24:00 GMT-0400 (EDT)
30.433,166.977,Sun Jul 27 2014 19:24:00 GMT-0400 (EDT)
38.162,269.048,Sun Jul 27 2014 20:24:00 GMT-0400 (EDT)
18.641,174.653,Sun Jul 27 2014 21:24:00 GMT-0400 (EDT)
58.653999999999996,356.512,Sun Jul 27 2014 22:24:00 GMT-0400 (EDT)
8.488,180.096,Sun Jul 27 2014 23:24:00 GMT-0400 (EDT)
0,0,Mon Jul 28 2014 00:24:00 GMT-0400 (EDT)
56.35600000000001,349.019,Mon Jul 28 2014 01:24:00 GMT-0400 (EDT)
0,0,Mon Jul 28 2014 02:24:00 GMT-0400 (EDT)
0,0,Mon Jul 28 2014 03:24:00 GMT-0400 (EDT)
0,95.824,Mon Jul 28 2014 04:24:00 GMT-0400 (EDT)
50.677,354.68199999999996,Mon Jul 28 2014 05:24:00 GMT-0400 (EDT)
6.859999999999999,167.09499999999997,Mon Jul 28 2014 06:24:00 GMT-0400 (EDT)
21.556,258.18,Mon Jul 28 2014 07:24:00 GMT-0400 (EDT)
78.97900000000001,432.39300000000003,Mon Jul 28 2014 08:24:00 GMT-0400 (EDT)
0,178.919,Mon Jul 28 2014 09:24:00 GMT-0400 (EDT)
0,0,Mon Jul 28 2014 10:24:00 GMT-0400 (EDT)
19.446,261.73,Mon Jul 28 2014 11:24:00 GMT-0400 (EDT)
25.444,434.137,Mon Jul 28 2014 12:24:00 GMT-0400 (EDT)
12.339,183.60500000000002,Mon Jul 28 2014 13:24:00 GMT-0400 (EDT)
0,0,Mon Jul 28 2014 14:24:00 GMT-0400 (EDT)
34.516,518.52,Mon Jul 28 2014 15:24:00 GMT-0400 (EDT)
29.282,527.4950000000001,Mon Jul 28 2014 16:24:00 GMT-0400 (EDT)
0,0,Mon Jul 28 2014 17:24:00 GMT-0400 (EDT)
0,0,Mon Jul 28 2014 18:24:00 GMT-0400 (EDT)
55.729,696.508,Mon Jul 28 2014 19:24:00 GMT-0400 (EDT)
0,0,Mon Jul 28 2014 20:24:00 GMT-0400 (EDT)
0,88.54400000000001,Mon Jul 28 2014 21:24:00 GMT-0400 (EDT)
16.038,263.42199999999997,Mon Jul 28 2014 22:24:00 GMT-0400 (EDT)
0,88.21900000000001,Mon Jul 28 2014 23:24:00 GMT-0400 (EDT)
9.748000000000001,261.27599999999995,Tue Jul 29 2014 00:24:00 GMT-0400 (EDT)
